District,Degree_M_F,Subjects,Optional_Subjects,No_Fail_Paper,Pass_Fail_Abscent,Age,Metric_Inter_Board,Religion,Gender,Reg_Type,Metric_Annual_Supply,Metric_Division,Metric_Mjor_Sub,Inter_Annual_Supply,Inter_Division,Inter_Major_Sub,BA_DIV
1,S,H,0,0,P,A,4,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,5,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,A,2,M,F,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,B,S,A
1,S,H,0,0,P,A,1,C,F,R,A,A,S ,A,B,S,A
1,S,H,0,0,P,A,1,H,F,R,S,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,H,F,R,A,A,S ,A,A,S,A
1,S,H,0,2,F,A,1,H,F,R,A,B,S ,S,D,S,F
1,S,H,0,0,P,A,5,M,F,R,A,B,S ,S,A,S,A
1,S,H,0,2,F,B,1,M,F,R,S,C,S ,S,C,S,F
1,S,H,0,1,F,A,1,M,F,R,S,D,S ,S,D,S,F
1,S,H,0,2,F,A,1,M,F,R,A,D,S ,S,B,S,F
1,S,H,0,0,P,A,1,M,F,R,S,A,S ,A,A,S,A
1,S,H,0,2,F,B,1,M,F,R,S,C,S ,S,B,S,F
1,S,H,0,2,F,A,1,M,F,R,A,C,S ,S,D,S,F
1,S,H,0,0,P,B,1,C,F,R,A,A,S ,A,A,S,A
1,S,H,0,2,F,B,1,M,F,R,S,D,S ,S,D,S,F
1,S,H,0,0,P,B,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,S,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,4,C,F,R,S,B,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,B,S ,A,A,S,A
1,S,H,0,1,F,A,1,M,F,R,A,C,S ,S,C,S,F
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,1,F,A,2,C,F,R,A,B,S ,S,D,S,F
1,S,H,0,0,P,A,1,H,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,S,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,H,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,B,1,C,F,R,A,A,S ,S,A,S,A
1,S,H,0,0,P,A,1,M,F,R,S,A,S ,A,A,S,A
1,S,H,0,0,P,A,5,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,5,M,F,R,S,A,S ,A,A,S,A
1,S,H,0,1,F,A,1,M,F,R,A,D,S ,S,C,S,F
1,S,H,0,0,P,A,1,M,F,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,S,A,S ,A,A,S,A
1,S,H,0,2,F,A,1,H,F,R,A,A,S ,A,A,S,F
1,S,H,0,2,F,A,1,M,F,R,A,C,S ,A,A,S,F
1,S,H,0,0,P,A,5,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,F,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,A,4,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,3,F,A,1,M,F,R,A,B,S ,S,C,S,F
1,S,H,0,2,F,A,1,M,F,R,A,D,S ,S,B,S,F
1,S,H,0,3,F,B,1,H,F,R,A,C,S ,S,C,S,F
1,S,H,0,3,F,A,1,M,F,R,A,C,S ,S,D,S,F
1,S,H,0,2,P,A,1,M,F,R,A,C,S ,A,C,S,B
1,S,H,0,2,F,B,1,M,F,R,A,A,S ,A,A,S,F
1,S,H,0,0,P,B,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,F,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,F,R,S,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,H,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,B,S ,A,A,S,B
1,S,H,0,0,P,A,1,M,F,R,S,A,S ,A,B,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,4,M,F,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,S,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,5,M,F,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,F,R,S,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,S,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,A,1,H,F,R,A,A,S ,S,B,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,A,2,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,C,F,R,S,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,5,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,F,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,A,1,C,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,H,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,H,F,R,S,A,S ,A,A,S,A
1,S,H,0,3,F,A,1,C,F,R,A,B,S ,S,D,S,F
1,S,H,0,0,P,B,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,1,F,A,1,M,F,R,S,D,S ,S,C,S,F
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,S,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,B,S ,A,B,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,S,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,S,A,S ,A,A,S,A
1,S,H,0,0,P,A,2,M,F,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,A,5,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,F,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,F,R,A,A,S ,A,A,S,B
1,S,H,0,0,P,B,1,M,F,R,A,A,S ,A,A,S,B
1,S,H,0,0,P,B,1,M,F,R,S,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,F,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,F,R,A,A,S ,A,A,S,B
1,S,H,0,0,P,B,1,M,F,R,A,A,S ,A,B,S,A
1,S,H,0,0,P,B,1,M,F,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,M,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,B,S,A
1,S,H,0,1,F,B,1,M,M,R,A,D,S ,A,D,S,F
1,S,H,0,0,P,B,1,H,M,R,S,B,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,2,F,A,1,H,M,R,A,C,S ,A,C,S,F
1,S,H,0,0,P,B,1,H,M,R,A,B,S ,A,A,S,A
1,S,H,0,0,F,B,1,M,M,R,S,A,S ,S,D,S,F
1,S,H,0,0,P,A,1,H,M,R,A,B,S ,A,B,S,A
1,S,H,0,4,F,A,1,M,M,R,A,B,S ,A,C,S,F
1,S,H,0,1,F,B,1,M,M,R,A,B,S ,A,C,S,F
1,S,H,0,0,P,A,4,M,M,R,A,A,S ,A,A,S,B
1,S,H,0,0,P,B,1,M,M,R,S,A,S ,S,A,S,A
1,S,H,0,0,P,B,1,H,M,R,A,A,S ,A,A,S,A
1,S,H,0,2,F,B,1,H,M,R,A,B,S ,A,B,S,F
1,S,H,0,0,P,B,1,M,M,R,S,A,S ,S,A,S,B
1,S,H,0,1,F,B,1,M,M,R,A,D,S ,A,C,S,F
1,S,H,0,0,P,B,1,M,M,R,S,B,S ,S,B,S,A
1,S,H,0,0,P,A,1,M,M,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,S,A,S ,A,A,S,B
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,S,A,S,A
1,S,H,0,2,F,A,2,M,M,R,A,C,S ,A,A,S,F
1,S,H,0,2,F,B,1,M,M,R,S,D,S ,A,D,S,F
1,S,H,0,0,P,B,1,M,M,R,A,C,S ,A,A,S,A
1,S,H,0,2,F,A,1,M,M,R,A,B,S ,A,C,S,F
1,S,H,0,1,F,B,1,M,M,R,S,C,S ,S,B,S,F
1,S,H,0,0,P,A,1,M,M,R,A,B,S ,A,B,S,A
1,S,H,0,2,F,A,1,H,M,R,A,D,S ,A,C,S,F
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,S,A,S,A
1,S,H,0,0,P,B,1,M,M,R,S,B,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,1,F,A,1,H,M,R,A,C,S ,A,D,S,F
1,S,H,0,2,F,B,1,C,M,R,A,D,S ,A,B,S,F
1,S,H,0,0,P,B,1,M,M,R,S,A,S ,A,A,S,B
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,H,M,R,A,A,S ,A,B,S,A
1,S,H,0,1,F,A,1,M,M,R,A,D,S ,A,C,S,F
1,S,H,0,1,F,B,1,M,M,R,A,C,S ,A,D,S,F
1,S,H,0,0,P,B,1,M,M,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,B,2,M,M,R,A,A,S ,A,A,S,B
1,S,H,0,0,P,A,1,M,M,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,S,A,S ,A,A,S,A
1,S,H,0,0,P,A,2,M,M,R,A,C,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,B,S,A
1,S,H,0,2,F,A,1,H,M,R,A,B,S ,A,B,S,F
1,S,H,0,1,F,B,1,M,M,R,A,D,S ,A,C,S,F
1,S,H,0,0,P,B,1,M,M,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,2,F,B,5,M,M,R,A,B,S ,A,D,S,F
1,S,H,0,1,F,A,1,M,M,R,A,D,S ,A,A,S,F
1,S,H,0,0,P,B,2,M,M,R,A,A,S ,S,A,S,B
1,S,H,0,1,F,B,1,M,M,R,S,C,S ,S,C,S,F
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,B
1,S,H,0,2,F,B,1,H,M,R,S,C,S ,A,D,S,F
1,S,H,0,2,F,A,1,M,M,R,A,D,S ,A,B,S,F
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,H,0,0,P,B,5,M,M,R,A,B,S ,S,A,S,A
1,S,H,0,1,F,A,1,M,M,R,A,C,S ,A,D,S,F
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,2,F,B,2,M,M,R,S,C,S ,S,B,S,F
1,S,H,0,0,P,B,1,M,M,R,S,A,S ,S,A,S,A
1,S,H,0,0,P,B,1,M,M,R,S,B,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,B,S ,A,A,S,A
1,S,H,0,1,F,B,1,M,M,R,S,D,S ,S,A,S,F
1,S,H,0,0,P,B,1,M,M,R,S,A,S ,S,A,S,B
1,S,H,0,0,P,B,1,H,M,R,A,A,S ,A,B,S,A
1,S,H,0,0,P,B,1,M,M,R,S,B,S ,S,A,S,A
1,S,F,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,3,F,B,1,M,M,R,A,C,S ,A,A,S,F
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,A
1,S,C,0,0,P,B,1,M,M,R,S,A,S ,S,A,S,B
1,S,F,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,B
1,S,B,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,S,B,S,A
1,S,H,0,0,P,A,1,M,M,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,S,A,S,B
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,S,A,S,A
1,S,B,0,3,F,B,5,M,M,R,A,C,S ,S,B,S,F
1,S,B,0,2,F,A,1,M,M,R,A,D,S ,A,C,S,F
1,S,B,0,3,F,B,1,M,M,R,A,D,S ,A,C,S,F
1,S,H,0,0,P,B,5,M,M,R,A,B,S ,A,A,S,A
1,S,H,0,1,F,B,1,M,M,R,A,C,S ,A,C,S,F
1,S,H,0,1,F,A,1,H,M,R,A,B,S ,A,C,S,F
1,S,H,0,2,F,B,1,M,M,R,S,D,S ,A,B,S,F
1,S,H,0,1,F,B,1,M,M,R,A,C,S ,A,C,S,F
1,S,H,0,1,F,B,5,M,M,R,S,C,S ,A,C,S,F
1,S,H,0,0,P,A,1,H,M,R,A,A,S ,A,A,S,A
1,S,H,0,1,F,B,5,M,M,R,S,C,S ,A,C,S,F
1,S,H,0,1,F,B,5,M,M,R,A,C,S ,A,A,S,F
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,B,S,A
1,S,H,0,2,F,B,5,H,M,R,S,D,S ,S,D,S,F
1,S,H,0,1,F,B,1,M,M,R,S,C,S ,S,D,S,F
1,S,H,0,1,F,B,1,H,M,R,A,B,S ,A,C,S,F
1,S,H,0,0,P,B,5,M,M,R,A,A,S ,A,A,S,B
1,S,H,0,2,F,A,5,C,M,R,A,C,S ,A,B,S,F
1,S,F,0,2,F,B,1,M,M,R,A,D,S ,A,D,S,F
1,S,B,0,0,P,B,5,M,M,R,A,A,S ,A,A,S,B
1,S,H,0,1,F,B,5,M,M,R,A,C,S ,A,C,S,F
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,H,0,1,F,A,1,M,M,R,A,C,S ,A,D,S,F
1,S,H,0,1,F,B,1,M,M,R,S,C,S ,A,B,S,F
1,S,H,0,1,F,B,5,M,M,R,A,D,S ,A,C,S,F
1,S,H,0,1,F,A,1,M,M,R,A,B,S ,A,C,S,F
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,C,0,0,P,B,5,M,M,R,A,A,S ,A,C,S,A
1,S,H,0,3,F,B,1,M,M,R,A,B,S ,A,C,S,F
1,S,H,0,1,F,B,1,M,M,R,A,B,S ,A,D,S,F
1,S,H,0,0,P,B,2,M,M,R,S,A,S ,A,A,S,A
1,S,H,0,1,F,B,1,M,M,R,A,B,S ,A,C,S,F
1,S,H,0,1,F,B,1,M,M,R,S,D,S ,A,A,S,F
1,S,B,0,1,F,A,1,M,M,R,A,B,S ,A,C,S,F
1,S,B,0,0,P,B,1,H,M,R,A,B,S ,A,A,S,A
1,S,C,0,2,F,B,1,M,M,R,A,B,S ,A,D,S,F
1,S,C,0,1,F,B,1,M,M,R,S,D,S ,A,B,S,F
1,S,H,0,1,F,B,1,M,M,R,A,B,S ,A,C,S,F
1,S,H,0,2,F,A,1,M,M,R,A,D,S ,A,C,S,F
1,S,C,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,C,0,1,F,B,5,M,M,R,A,B,S ,A,D,S,F
1,S,H,0,2,F,B,1,M,M,R,S,C,S ,A,C,S,F
1,S,H,0,0,F,B,1,M,M,R,A,D,S ,A,D,S,F
1,S,H,0,0,P,B,5,C,M,R,A,A,S ,A,A,S,B
1,S,C,0,0,F,B,1,M,M,R,A,D,S ,A,D,S,F
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,3,F,A,1,M,M,R,A,B,S ,A,C,S,F
1,S,H,0,1,F,B,1,M,M,R,S,C,S ,A,C,S,F
1,S,H,0,2,F,B,1,C,M,R,S,C,S ,S,D,S,F
1,S,H,0,1,F,A,1,M,M,R,A,D,S ,A,A,S,F
1,S,H,0,3,F,B,1,H,M,R,A,B,S ,S,C,S,F
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,B
1,S,C,0,0,P,B,1,H,M,R,A,A,S ,A,A,S,B
1,S,H,0,0,F,A,1,M,M,R,A,A,S ,A,C,S,F
1,S,C,0,0,P,B,1,H,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,5,H,M,R,A,A,S ,A,A,S,B
1,S,F,0,0,P,B,1,M,M,R,S,A,S ,A,A,S,B
1,S,C,0,0,P,A,4,M,M,R,A,A,S ,A,A,S,B
1,S,B,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,B
1,S,C,0,0,F,B,1,H,M,R,A,C,S ,A,C,S,F
1,S,B,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,F,B,1,M,M,R,S,A,S ,S,A,S,F
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,C,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,B,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,H,0,2,F,B,5,M,M,R,S,D,S ,A,B,S,F
1,S,H,0,2,F,A,1,M,M,R,A,B,S ,A,C,S,F
1,S,H,0,2,F,B,1,M,M,R,A,C,S ,A,C,S,F
1,S,H,0,1,F,B,1,M,M,R,S,C,S ,A,D,S,F
1,S,H,0,0,P,B,1,H,M,R,A,B,S ,S,A,S,A
1,S,H,0,0,P,B,1,H,M,R,A,A,S ,A,B,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,B
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,B,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,B,0,2,F,A,1,M,M,R,A,C,S ,A,D,S,F
1,S,H,0,0,F,B,1,M,M,R,A,A,S ,A,A,S,F
1,S,H,0,0,P,B,1,M,M,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,B,1,H,M,R,A,A,S ,A,A,S,B
1,S,B,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,B,0,0,F,A,1,M,M,R,A,D,S ,A,A,S,F
1,S,B,0,1,F,B,1,M,M,R,A,C,S ,A,C,S,F
1,S,C,0,1,F,B,1,H,M,R,S,C,S ,A,C,S,F
1,S,C,0,2,F,B,1,M,M,R,A,C,S ,A,D,S,F
1,S,H,0,0,P,B,2,M,M,R,A,A,S ,A,B,S,A
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,A
1,S,C,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,C,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,C,0,3,F,B,1,M,M,R,S,C,S ,A,B,S,F
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,B,S,A
1,S,C,0,2,F,B,1,M,M,R,A,B,S ,A,D,S,F
1,S,C,0,0,P,B,1,M,M,R,A,A,S ,S,A,S,B
1,S,C,0,2,F,B,1,M,M,R,S,C,S ,A,C,S,F
1,S,H,0,0,P,B,1,H,M,R,A,B,S ,A,A,S,A
1,S,H,0,2,F,A,1,H,M,R,A,D,S ,A,C,S,F
1,S,H,0,0,P,B,1,H,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,B,S,A
1,S,H,0,0,P,A,1,M,M,R,A,B,S ,A,A,S,A
1,S,B,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,B
1,S,B,0,2,F,B,1,M,M,R,A,C,S ,A,C,S,F
1,S,H,0,0,P,B,1,H,M,R,A,A,S ,A,A,S,A
1,S,H,0,3,F,B,1,M,M,R,A,B,S ,A,D,S,F
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,B,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,H,0,0,P,B,1,M,M,R,A,B,S ,A,A,S,A
1,S,B,0,0,P,B,5,H,M,R,A,A,S ,A,A,S,B
1,S,H,0,2,F,B,1,H,M,R,S,C,S ,A,B,S,F
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,B,S ,A,B,S,A
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,B,S ,S,A,S,A
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,B
1,S,C,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,F,0,0,F,B,1,M,M,R,A,A,S ,A,D,S,F
1,S,C,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,C,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,H,0,3,F,A,1,M,M,R,A,B,S ,A,C,S,F
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,S,C,S ,A,A,S,A
1,S,B,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,H,0,0,P,B,1,C,M,R,A,B,S ,A,B,S,A
1,S,H,0,2,F,A,1,M,M,R,A,C,S ,A,D,S,F
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,B,1,H,M,R,A,A,S ,A,A,S,A
1,S,B,0,0,P,B,5,M,M,R,A,A,S ,S,A,S,B
1,S,B,0,1,F,B,1,M,M,R,S,D,S ,A,C,S,F
1,S,H,0,0,P,B,1,M,M,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,A
1,S,B,0,0,P,B,1,M,M,R,A,A,S ,A,B,S,A
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,S,A,S ,A,D,S,B
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,1,F,B,1,M,M,R,A,B,S ,S,B,S,F
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,2,M,M,R,A,A,S ,A,B,S,A
1,S,B,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,B,0,0,F,B,1,M,M,R,S,D,S ,A,A,S,F
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,B,S,A
1,S,H,0,0,P,B,1,M,M,R,S,B,S ,A,A,S,A
1,S,B,0,0,P,A,1,H,M,R,A,B,S ,A,B,S,A
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,H,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,S,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,S,A,S,A
1,S,H,0,0,F,A,1,M,M,R,A,A,S ,A,C,S,F
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,B,S,A
1,S,H,0,0,P,A,1,H,M,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,B,1,H,M,R,A,A,S ,A,B,S,A
1,S,H,0,0,P,B,1,M,M,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,A,5,M,M,R,A,B,S ,A,A,S,A
1,S,B,0,0,P,B,1,M,M,R,A,B,S ,A,A,S,A
1,S,A,0,1,F,B,1,M,M,R,A,B,S ,S,B,S,F
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,B,S ,A,A,S,A
1,S,B,0,0,P,A,1,M,M,R,A,B,S ,A,C,S,A
1,S,A,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,A,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,B,S ,A,B,S,A
1,S,H,0,0,P,B,1,M,M,R,A,B,S ,A,A,S,A
1,S,B,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,B
1,S,A,0,0,P,B,1,M,M,R,A,A,S ,A,C,S,A
1,S,B,0,0,P,B,1,H,M,R,A,C,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,B,S ,A,A,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,C,S,A
1,S,H,0,1,F,A,1,M,M,R,A,C,S ,A,C,S,F
1,S,H,0,0,P,B,1,H,M,R,A,B,S ,A,B,S,A
1,S,H,0,0,P,B,1,M,M,R,A,A,S ,A,A,S,A
1,S,H,0,0,P,B,1,C,M,R,A,B,S ,A,B,S,A
1,S,H,0,0,F,B,1,M,M,R,S,C,S ,S,D,S,F
